"2025-08-21 at 16:17"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2025-08-21	16:18:55	1.54152	1.34110	-1.93748e1	5.14703e1	9.90550e1	4.4363737e-4	1.2177884e-2	1.2152802e1	1.4647486e-1	
2025-08-21	16:18:55	8.95361e-1	1.34391	-1.93501e1	5.14703e1	9.90577e1	2.5790929e-4	1.2201428e-2	1.2158678e1	1.4658734e-1	
2025-08-21	16:18:56	1.21658	1.33705	-1.94097e1	5.14736e1	9.90565e1	3.5029649e-4	1.2144565e-2	1.2156161e1	1.4658826e-1	
2025-08-21	16:18:56	1.64648	1.33446	-1.94324e1	5.14769e1	9.90559e1	4.7379732e-4	1.2122988e-2	1.2152802e1	1.4653140e-1	
2025-08-21	16:18:57	1.52260	1.33866	-1.93958e1	5.14736e1	9.90562e1	4.3821334e-4	1.2157797e-2	1.2153642e1	1.4647394e-1	
2025-08-21	16:18:57	1.59975	1.33777	-1.94037e1	5.14736e1	9.90550e1	4.6038627e-4	1.2150287e-2	1.2162874e1	1.4664660e-1	
2025-08-21	16:18:58	1.49204	1.34149	-1.93710e1	5.14736e1	9.90582e1	4.2945146e-4	1.2181401e-2	1.2153642e1	1.4658696e-1	
2025-08-21	16:18:58	1.67661	1.34346	-1.93541e1	5.14736e1	9.90559e1	4.8243999e-4	1.2197434e-2	1.2166231e1	1.4658863e-1	
2025-08-21	16:18:59	1.76107	1.34314	-1.93569e1	5.14736e1	9.90557e1	5.0669908e-4	1.2194752e-2	1.2166231e1	1.4670326e-1	
2025-08-21	16:18:59	1.47503	1.34379	-1.93511e1	5.14736e1	9.90572e1	4.2456388e-4	1.2200295e-2	1.2174624e1	1.4653046e-1	
2025-08-21	16:19:00	1.51901	1.33907	-1.93920e1	5.14736e1	9.90582e1	4.3720006e-4	1.2161433e-2	1.2161196e1	1.4675860e-1	
2025-08-21	16:19:00	1.49736	1.33917	-1.93917e1	5.14736e1	9.90530e1	4.3094158e-4	1.2161612e-2	1.2161196e1	1.4664807e-1	
2025-08-21	16:19:01	1.24415	1.34208	-1.93660e1	5.14703e1	9.90575e1	3.5822391e-4	1.2186288e-2	1.2155320e1	1.4664475e-1	
2025-08-21	16:19:01	1.50076	1.34088	-1.93764e1	5.14736e1	9.90565e1	4.3195486e-4	1.2176215e-2	1.2161196e1	1.4664548e-1	
2025-08-21	16:19:02	1.67616	1.34368	-1.93523e1	5.14703e1	9.90552e1	4.8232078e-4	1.2199282e-2	1.2157839e1	1.4676082e-1	
2025-08-21	16:19:02	1.60167	1.33964	-1.93871e1	5.14736e1	9.90575e1	4.6092271e-4	1.2166023e-2	1.2163714e1	1.4664475e-1	
2025-08-21	16:19:03	1.55581	1.33835	-1.93987e1	5.14703e1	9.90550e1	4.4775009e-4	1.2155175e-2	1.2170428e1	1.4670382e-1	
2025-08-21	16:19:03	1.76574	1.34235	-1.93635e1	5.14670e1	9.90585e1	5.0806999e-4	1.2188792e-2	1.2151124e1	1.4670123e-1	
2025-08-21	16:19:04	1.86991	1.34098	-1.93758e1	5.14703e1	9.90544e1	5.3793191e-4	1.2176871e-2	1.2154481e1	1.4670419e-1	
2025-08-21	16:19:04	1.45447	1.34175	-1.93688e1	5.14703e1	9.90569e1	4.1866302e-4	1.2183547e-2	1.2160357e1	1.4658790e-1	
2025-08-21	16:19:05	1.38622	1.34339	-1.93547e1	5.14670e1	9.90565e1	3.9905309e-4	1.2197136e-2	1.2157000e1	1.4681704e-1	
2025-08-21	16:19:05	1.65499	1.34482	-1.93422e1	5.14703e1	9.90569e1	4.7624111e-4	1.2208878e-2	1.2167071e1	1.4664512e-1	
2025-08-21	16:19:06	1.46799	1.34679	-1.93252e1	5.14769e1	9.90567e1	4.2253732e-4	1.2224853e-2	1.2160357e1	1.4653084e-1	
2025-08-21	16:19:06	1.51655	1.34251	-1.93623e1	5.14769e1	9.90569e1	4.3648481e-4	1.2189567e-2	1.2157839e1	1.4658790e-1	
2025-08-21	16:19:07	1.86256	1.33830	-1.93988e1	5.14736e1	9.90569e1	5.3584575e-4	1.2154936e-2	1.2151963e1	1.4653065e-1	
2025-08-21	16:19:07	1.57309	1.33992	-1.93850e1	5.14736e1	9.90547e1	4.5269727e-4	1.2168049e-2	1.2150285e1	1.4670400e-1	
2025-08-21	16:19:08	1.50434	1.34157	-1.93706e1	5.14703e1	9.90552e1	4.3296813e-4	1.2181818e-2	1.2151963e1	1.4670364e-1	
2025-08-21	16:19:08	1.72224	1.34343	-1.93544e1	5.14670e1	9.90562e1	4.9555301e-4	1.2197434e-2	1.2153642e1	1.4670289e-1	
2025-08-21	16:19:09	1.82143	1.34213	-1.93656e1	5.14670e1	9.90562e1	5.2404403e-4	1.2186706e-2	1.2167071e1	1.4681723e-1	
2025-08-21	16:19:09	1.92266	1.34153	-1.93710e1	5.14736e1	9.90550e1	5.5307149e-4	1.2181341e-2	1.2157000e1	1.4687528e-1	
2025-08-21	16:19:10	1.50304	1.34469	-1.93434e1	5.14703e1	9.90569e1	4.3261051e-4	1.2207806e-2	1.2154481e1	1.4670234e-1	
2025-08-21	16:19:10	1.33652	1.34168	-1.93699e1	5.14736e1	9.90532e1	3.8474798e-4	1.2182354e-2	1.2158678e1	1.4664790e-1	
2025-08-21	16:19:11	1.80959	1.34080	-1.93769e1	5.14736e1	9.90587e1	5.2064657e-4	1.2175798e-2	1.2167910e1	1.4670104e-1	
2025-08-21	16:19:11	1.93607	1.34439	-1.93460e1	5.14703e1	9.90567e1	5.5694580e-4	1.2205302e-2	1.2169588e1	1.4675970e-1	
2025-08-21	16:19:12	1.42688	1.34534	-1.93377e1	5.14703e1	9.90569e1	4.1073560e-4	1.2213170e-2	1.2155320e1	1.4670234e-1	
2025-08-21	16:19:12	3.55314e-1	1.34668	-1.93264e1	5.14703e1	9.90550e1	1.0240077e-4	1.2223958e-2	1.2157839e1	1.4676099e-1	
2025-08-21	16:19:13	3.81391	1.34424	-1.93474e1	5.14736e1	9.90557e1	1.0945200e-3	1.2203812e-2	1.2159518e1	1.4676045e-1	
2025-08-21	16:19:13	2.88319e1	1.31052	-1.96425e1	5.14736e1	9.90585e1	8.0250501e-3	1.1925220e-2	1.2157000e1	1.4670123e-1	
2025-08-21	16:19:14	8.22364e1	1.22067	-2.04646e1	5.14769e1	9.90577e1	2.1542727e-2	1.1175990e-2	1.2158678e1	1.4675897e-1	
2025-08-21	16:19:14	1.37353e2	1.10593	-2.15968e1	5.14736e1	9.90569e1	3.3994615e-2	1.0207116e-2	1.2152802e1	1.4675951e-1	
2025-08-21	16:19:15	1.65063e2	1.02419	-2.24698e1	5.14703e1	9.90544e1	3.9778113e-2	9.5078353e-3	1.2151963e1	1.4670419e-1	
2025-08-21	16:19:15	1.71279e2	9.91210e-1	-2.28397e1	5.14670e1	9.90550e1	4.1037321e-2	9.2236995e-3	1.2160357e1	1.4664660e-1	
2025-08-21	16:19:16	1.71833e2	9.80526e-1	-2.29620e1	5.14703e1	9.90542e1	4.1148066e-2	9.1311931e-3	1.2151963e1	1.4676155e-1	
2025-08-21	16:19:16	1.72319e2	9.74376e-1	-2.30329e1	5.14736e1	9.90537e1	4.1245164e-2	9.0778465e-3	1.2150285e1	1.4653306e-1	
2025-08-21	16:19:17	1.74480e2	9.66392e-1	-2.31254e1	5.14736e1	9.90544e1	4.1679024e-2	9.0087652e-3	1.2160357e1	1.4653251e-1	
2025-08-21	16:19:17	1.77040e2	9.56448e-1	-2.32416e1	5.14736e1	9.90557e1	4.2191147e-2	8.9226360e-3	1.2156161e1	1.4664604e-1	
2025-08-21	16:19:18	1.79137e2	9.53378e-1	-2.32777e1	5.14736e1	9.90557e1	4.2608618e-2	8.8959932e-3	1.2157000e1	1.4664604e-1	
2025-08-21	16:19:18	1.81239e2	9.50466e-1	-2.33122e1	5.14736e1	9.90552e1	4.3025197e-2	8.8706607e-3	1.2150285e1	1.4670364e-1	
2025-08-21	16:19:19	1.83391e2	9.43483e-1	-2.33948e1	5.14736e1	9.90565e1	4.3451128e-2	8.8101024e-3	1.2160357e1	1.4664548e-1	
2025-08-21	16:19:19	1.84348e2	9.43436e-1	-2.33955e1	5.14736e1	9.90557e1	4.3639240e-2	8.8096256e-3	1.2155320e1	1.4670326e-1	
2025-08-21	16:19:20	1.83569e2	9.42698e-1	-2.34043e1	5.14736e1	9.90555e1	4.3485641e-2	8.8031883e-3	1.2151124e1	1.4670345e-1	
2025-08-21	16:19:20	1.79737e2	9.46503e-1	-2.33586e1	5.14769e1	9.90592e1	4.2729139e-2	8.8365077e-3	1.2150285e1	1.4664345e-1	
2025-08-21	16:19:21	1.70363e2	9.63262e-1	-2.31617e1	5.14736e1	9.90559e1	4.0852189e-2	8.9817638e-3	1.2158678e1	1.4681742e-1	
2025-08-21	16:19:21	1.54863e2	9.90092e-1	-2.28523e1	5.14736e1	9.90562e1	3.7682712e-2	9.2139835e-3	1.2152802e1	1.4676008e-1	
2025-08-21	16:19:22	1.34802e2	1.02649	-2.24440e1	5.14736e1	9.90579e1	3.3447384e-2	9.5278625e-3	1.2154481e1	1.4670159e-1	
2025-08-21	16:19:22	1.12066e2	1.07351	-2.19356e1	5.14703e1	9.90587e1	2.8450131e-2	9.9309682e-3	1.2152802e1	1.4687252e-1	
2025-08-21	16:19:23	9.00119e1	1.11484	-2.15052e1	5.14703e1	9.90565e1	2.3383677e-2	1.0282933e-2	1.2160357e1	1.4675988e-1	
2025-08-21	16:19:23	7.07991e1	1.15068	-2.11434e1	5.14736e1	9.90555e1	1.8779277e-2	1.0586559e-2	1.2162035e1	1.4687491e-1	
2025-08-21	16:19:24	5.53920e1	1.19598	-2.07001e1	5.14736e1	9.90550e1	1.4947950e-2	1.0968565e-2	1.2150285e1	1.4664660e-1	
2025-08-21	16:19:24	4.46823e1	1.24277	-2.02581e1	5.14703e1	9.90522e1	1.2206554e-2	1.1360645e-2	1.2162035e1	1.4676303e-1	
2025-08-21	16:19:25	3.74898e1	1.25819	-2.01149e1	5.14703e1	9.90587e1	1.0328650e-2	1.1490106e-2	1.2153642e1	1.4675822e-1	
2025-08-21	16:19:25	3.24430e1	1.24652	-2.02230e1	5.14736e1	9.90544e1	8.9910621e-3	1.1392116e-2	1.2167071e1	1.4664697e-1	
2025-08-21	16:19:26	2.95785e1	1.25701	-2.01263e1	5.14769e1	9.90530e1	8.2249641e-3	1.1479437e-2	1.2149446e1	1.4676249e-1	
2025-08-21	16:19:26	2.73308e1	1.27466	-1.99649e1	5.14769e1	9.90542e1	7.6204538e-3	1.1626660e-2	1.2160357e1	1.4664715e-1	
2025-08-21	16:19:27	2.49622e1	1.28007	-1.99159e1	5.14736e1	9.90524e1	6.9797635e-3	1.1671662e-2	1.2158678e1	1.4682001e-1	
2025-08-21	16:19:27	2.37930e1	1.28377	-1.98822e1	5.14736e1	9.90559e1	6.6624879e-3	1.1702775e-2	1.2150285e1	1.4670307e-1	
2025-08-21	16:19:28	2.24761e1	1.28964	-1.98290e1	5.14769e1	9.90575e1	6.3037872e-3	1.1751711e-2	1.2154481e1	1.4681630e-1	
2025-08-21	16:19:28	2.11645e1	1.29058	-1.98210e1	5.14736e1	9.90534e1	5.9451460e-3	1.1759161e-2	1.2156161e1	1.4676212e-1	
2025-08-21	16:19:29	2.02683e1	1.28786	-1.98454e1	5.14703e1	9.90552e1	5.6997537e-3	1.1736810e-2	1.2153642e1	1.4676082e-1	
2025-08-21	16:19:29	1.92068e1	1.29346	-1.97948e1	5.14670e1	9.90575e1	5.4084062e-3	1.1783719e-2	1.2149446e1	1.4664475e-1	
2025-08-21	16:19:30	1.84609e1	1.29803	-1.97543e1	5.14703e1	9.90540e1	5.2028298e-3	1.1821150e-2	1.2157839e1	1.4664733e-1	
2025-08-21	16:19:30	1.77883e1	1.30089	-1.97284e1	5.14736e1	9.90572e1	5.0175189e-3	1.1845171e-2	1.2157000e1	1.4664493e-1	
2025-08-21	16:19:31	1.70317e1	1.30063	-1.97311e1	5.14736e1	9.90537e1	4.8083662e-3	1.1842608e-2	1.2154481e1	1.4664752e-1	
2025-08-21	16:19:31	1.61443e1	1.30141	-1.97239e1	5.14736e1	9.90550e1	4.5628547e-3	1.1849284e-2	1.2160357e1	1.4670382e-1	
2025-08-21	16:19:32	1.55939e1	1.30776	-1.96676e1	5.14670e1	9.90537e1	4.4102668e-3	1.1901974e-2	1.2159518e1	1.4664752e-1	
2025-08-21	16:19:32	1.50385e1	1.30716	-1.96729e1	5.14703e1	9.90540e1	4.2560696e-3	1.1896908e-2	1.2151124e1	1.4659011e-1	
2025-08-21	16:19:33	1.43164e1	1.30896	-1.96569e1	5.14736e1	9.90544e1	4.0552616e-3	1.1911809e-2	1.2150285e1	1.4681853e-1	
2025-08-21	16:19:33	1.39102e1	1.30965	-1.96503e1	5.14736e1	9.90577e1	3.9423108e-3	1.1917948e-2	1.2172106e1	1.4675897e-1	
2025-08-21	16:19:34	1.29958e1	1.31273	-1.96230e1	5.14703e1	9.90585e1	3.6873817e-3	1.1943638e-2	1.2159518e1	1.4681556e-1	
2025-08-21	16:19:34	1.24329e1	1.31618	-1.95928e1	5.14703e1	9.90562e1	3.5300254e-3	1.1971950e-2	1.2150285e1	1.4670289e-1	
2025-08-21	16:19:35	1.22389e1	1.31066	-1.96420e1	5.14736e1	9.90527e1	3.4756064e-3	1.1925697e-2	1.2152802e1	1.4676266e-1	
2025-08-21	16:19:35	1.13556e1	1.31839	-1.95735e1	5.14769e1	9.90544e1	3.2283067e-3	1.1989831e-2	1.2151124e1	1.4681853e-1	
2025-08-21	16:19:36	1.07507e1	1.32162	-1.95450e1	5.14769e1	9.90550e1	3.0586719e-3	1.2016594e-2	1.2172945e1	1.4664660e-1	
2025-08-21	16:19:36	1.06923e1	1.31442	-1.96084e1	5.14703e1	9.90555e1	3.0423402e-3	1.1957287e-2	1.2150285e1	1.4664623e-1	
2025-08-21	16:19:37	1.03794e1	1.31827	-1.95742e1	5.14703e1	9.90567e1	2.9544830e-3	1.1989355e-2	1.2159518e1	1.4664530e-1	
2025-08-21	16:19:37	9.90458	1.32404	-1.95236e1	5.14736e1	9.90557e1	2.8209090e-3	1.2036859e-2	1.2151124e1	1.4664604e-1	
2025-08-21	16:19:38	9.75194	1.32279	-1.95349e1	5.14736e1	9.90532e1	2.7778744e-3	1.2026190e-2	1.2160357e1	1.4664790e-1	
2025-08-21	16:19:38	9.02642	1.32164	-1.95445e1	5.14703e1	9.90572e1	2.5736689e-3	1.2017309e-2	1.2156161e1	1.4658771e-1	
2025-08-21	16:19:39	8.49098	1.32470	-1.95177e1	5.14670e1	9.90565e1	2.4226307e-3	1.2042641e-2	1.2153642e1	1.4664548e-1	
2025-08-21	16:19:39	8.22518	1.32281	-1.95345e1	5.14736e1	9.90547e1	2.3474693e-3	1.2026607e-2	1.2162035e1	1.4676117e-1	
2025-08-21	16:19:40	7.66937	1.32541	-1.95115e1	5.14769e1	9.90557e1	2.1903514e-3	1.2048125e-2	1.2156161e1	1.4676045e-1	
2025-08-21	16:19:40	7.48658	1.33099	-1.94629e1	5.14769e1	9.90542e1	2.1386146e-3	1.2094080e-2	1.2165392e1	1.4670437e-1	
2025-08-21	16:19:41	7.24180	1.33043	-1.94676e1	5.14769e1	9.90559e1	2.0693540e-3	1.2089610e-2	1.2151124e1	1.4664585e-1	
2025-08-21	16:19:41	7.16542	1.33017	-1.94696e1	5.14736e1	9.90575e1	2.0477771e-3	1.2087821e-2	1.2161196e1	1.4675915e-1	
2025-08-21	16:19:42	6.77040	1.32965	-1.94746e1	5.14703e1	9.90540e1	1.9357800e-3	1.2083172e-2	1.2162035e1	1.4676175e-1	
2025-08-21	16:19:42	6.24361	1.32850	-1.94844e1	5.14736e1	9.90559e1	1.7863512e-3	1.2073814e-2	1.2153642e1	1.4670307e-1	
2025-08-21	16:19:43	6.44064	1.33067	-1.94651e1	5.14670e1	9.90590e1	1.8423795e-3	1.2092351e-2	1.2166231e1	1.4675803e-1	
2025-08-21	16:19:43	6.35005	1.33330	-1.94424e1	5.14670e1	9.90569e1	1.8166303e-3	1.2113809e-2	1.2148606e1	1.4664512e-1	
2025-08-21	16:19:44	6.01141	1.33336	-1.94416e1	5.14703e1	9.90587e1	1.7204880e-3	1.2114465e-2	1.2151963e1	1.4675822e-1	
2025-08-21	16:19:44	5.74999	1.32980	-1.94729e1	5.14736e1	9.90575e1	1.6461610e-3	1.2084722e-2	1.2158678e1	1.4664475e-1	
2025-08-21	16:19:45	5.47483	1.32390	-1.95249e1	5.14736e1	9.90555e1	1.5679001e-3	1.2035667e-2	1.2154481e1	1.4658901e-1	
2025-08-21	16:19:45	5.29531	1.32957	-1.94754e1	5.14703e1	9.90537e1	1.5168190e-3	1.2082457e-2	1.2169588e1	1.4670474e-1	
2025-08-21	16:19:46	5.02265	1.33721	-1.94084e1	5.14736e1	9.90559e1	1.4392137e-3	1.2145817e-2	1.2151963e1	1.4658863e-1	
2025-08-21	16:19:46	4.96003	1.34014	-1.93828e1	5.14769e1	9.90575e1	1.4213919e-3	1.2170076e-2	1.2167071e1	1.4675915e-1	
2025-08-21	16:19:47	4.92349	1.34097	-1.93758e1	5.14736e1	9.90550e1	1.4109611e-3	1.2176752e-2	1.2160357e1	1.4670382e-1	
2025-08-21	16:19:47	4.66703	1.33481	-1.94295e1	5.14736e1	9.90544e1	1.3378858e-3	1.2125790e-2	1.2151963e1	1.4664697e-1	
2025-08-21	16:19:48	4.65808	1.33344	-1.94415e1	5.14769e1	9.90540e1	1.3353228e-3	1.2114286e-2	1.2165392e1	1.4687603e-1	
2025-08-21	16:19:48	4.64630	1.33709	-1.94095e1	5.14769e1	9.90557e1	1.3319849e-3	1.2144625e-2	1.2154481e1	1.4681758e-1	
2025-08-21	16:19:49	4.27650	1.33669	-1.94130e1	5.14703e1	9.90550e1	1.2265443e-3	1.2141525e-2	1.2154481e1	1.4670382e-1	
2025-08-21	16:19:49	4.12274	1.33616	-1.94176e1	5.14736e1	9.90557e1	1.1826753e-3	1.2137055e-2	1.2170428e1	1.4658881e-1	
2025-08-21	16:19:50	3.88989	1.33571	-1.94212e1	5.14769e1	9.90577e1	1.1162161e-3	1.2133538e-2	1.2154481e1	1.4664456e-1	
2025-08-21	16:19:50	3.83125	1.33420	-1.94346e1	5.14736e1	9.90567e1	1.0994672e-3	1.2121021e-2	1.2158678e1	1.4664530e-1	
2025-08-21	16:19:51	4.16877	1.33520	-1.94259e1	5.14703e1	9.90567e1	1.1958479e-3	1.2129366e-2	1.2161196e1	1.4664530e-1	
2025-08-21	16:19:51	3.82146	1.33657	-1.94141e1	5.14736e1	9.90557e1	1.0966658e-3	1.2140452e-2	1.2170428e1	1.4670326e-1	
2025-08-21	16:19:52	3.60970	1.33373	-1.94389e1	5.14736e1	9.90547e1	1.0361671e-3	1.2116909e-2	1.2152802e1	1.4676117e-1	
2025-08-21	16:19:52	3.90545	1.33453	-1.94319e1	5.14769e1	9.90547e1	1.1206269e-3	1.2123405e-2	1.2163714e1	1.4676117e-1	
2025-08-21	16:19:53	3.55737	1.33743	-1.94066e1	5.14769e1	9.90555e1	1.0212063e-3	1.2147426e-2	1.2157000e1	1.4670345e-1	
2025-08-21	16:19:53	2.99159	1.34133	-1.93728e1	5.14802e1	9.90547e1	8.5937976e-4	1.2179434e-2	1.2161196e1	1.4670400e-1	
2025-08-21	16:19:54	3.05033	1.34812	-1.93140e1	5.14802e1	9.90542e1	8.7618827e-4	1.2235403e-2	1.2151963e1	1.4664715e-1	
2025-08-21	16:19:54	3.27608	1.34527	-1.93383e1	5.14769e1	9.90575e1	9.4079971e-4	1.2212455e-2	1.2158678e1	1.4681630e-1	
2025-08-21	16:19:55	3.14341	1.33935	-1.93898e1	5.14769e1	9.90555e1	9.0283155e-4	1.2163341e-2	1.2158678e1	1.4670345e-1	
2025-08-21	16:19:55	2.88188	1.34145	-1.93714e1	5.14736e1	9.90569e1	8.2802772e-4	1.2180984e-2	1.2168749e1	1.4670234e-1	
2025-08-21	16:19:56	2.67449	1.34332	-1.93558e1	5.14703e1	9.90527e1	7.6860189e-4	1.2195944e-2	1.2155320e1	1.4659105e-1	
2025-08-21	16:19:56	2.69565	1.32669	-1.95005e1	5.14703e1	9.90542e1	7.7468156e-4	1.2058734e-2	1.2156161e1	1.4658993e-1	
2025-08-21	16:19:57	2.73315	1.32949	-1.94760e1	5.14736e1	9.90542e1	7.8541040e-4	1.2081801e-2	1.2160357e1	1.4676155e-1	
2025-08-21	16:19:57	2.58420	1.34736	-1.93201e1	5.14703e1	9.90582e1	7.4279308e-4	1.2229979e-2	1.2159518e1	1.4681575e-1	
2025-08-21	16:19:58	2.37839	1.34359	-1.93529e1	5.14736e1	9.90572e1	6.8378448e-4	1.2198626e-2	1.2160357e1	1.4681649e-1	
2025-08-21	16:19:58	2.52967	1.34524	-1.93392e1	5.14736e1	9.90522e1	7.2711706e-4	1.2211620e-2	1.2150285e1	1.4676303e-1	
2025-08-21	16:19:59	2.51065	1.34436	-1.93463e1	5.14736e1	9.90562e1	7.2169303e-4	1.2204885e-2	1.2151124e1	1.4687437e-1	
2025-08-21	16:19:59	2.65894	1.33766	-1.94043e1	5.14703e1	9.90579e1	7.6419115e-4	1.2149870e-2	1.2155320e1	1.4670159e-1	
2025-08-21	16:20:00	2.68418	1.34362	-1.93527e1	5.14736e1	9.90559e1	7.7140331e-4	1.2198746e-2	1.2151124e1	1.4687454e-1	
2025-08-21	16:20:00	2.59252	1.34900	-1.93061e1	5.14802e1	9.90567e1	7.4511766e-4	1.2243032e-2	1.2157000e1	1.4681686e-1	
2025-08-21	16:20:01	2.76027	1.34890	-1.93073e1	5.14769e1	9.90542e1	7.9315900e-4	1.2241959e-2	1.2160357e1	1.4670437e-1	
2025-08-21	16:20:01	2.51004	1.34398	-1.93497e1	5.14736e1	9.90552e1	7.2151422e-4	1.2201607e-2	1.2151963e1	1.4664642e-1	
2025-08-21	16:20:02	2.38861	1.34763	-1.93180e1	5.14736e1	9.90557e1	6.8670511e-4	1.2231826e-2	1.2152802e1	1.4658881e-1	
2025-08-21	16:20:02	2.20251	1.35186	-1.92814e1	5.14736e1	9.90569e1	6.3335895e-4	1.2266814e-2	1.2161196e1	1.4675951e-1	
2025-08-21	16:20:03	2.38083	1.34546	-1.93372e1	5.14769e1	9.90524e1	6.8444013e-4	1.2213408e-2	1.2151963e1	1.4682001e-1	
2025-08-21	16:20:03	2.42752	1.34624	-1.93302e1	5.14769e1	9.90552e1	6.9785118e-4	1.2220144e-2	1.2151124e1	1.4681797e-1	
2025-08-21	16:20:04	2.11520	1.35022	-1.92956e1	5.14703e1	9.90559e1	6.0832500e-4	1.2253344e-2	1.2158678e1	1.4681742e-1	
2025-08-21	16:20:04	2.17989	1.34879	-1.93082e1	5.14703e1	9.90540e1	6.2686204e-4	1.2241303e-2	1.2153642e1	1.4681888e-1	
2025-08-21	16:20:05	2.39918	1.34767	-1.93178e1	5.14703e1	9.90555e1	6.8974494e-4	1.2232184e-2	1.2162874e1	1.4670345e-1	
2025-08-21	16:20:05	2.17938	1.34738	-1.93205e1	5.14769e1	9.90534e1	6.2668323e-4	1.2229382e-2	1.2155320e1	1.4670493e-1	
2025-08-21	16:20:06	1.87020	1.34915	-1.93052e1	5.14769e1	9.90534e1	5.3799152e-4	1.2243986e-2	1.2158678e1	1.4653325e-1	
2025-08-21	16:20:06	2.27110	1.34839	-1.93115e1	5.14736e1	9.90555e1	6.5302848e-4	1.2238085e-2	1.2165392e1	1.4658901e-1	
2025-08-21	16:20:07	2.29883	1.34433	-1.93468e1	5.14736e1	9.90542e1	6.6095590e-4	1.2204408e-2	1.2164553e1	1.4681870e-1	
2025-08-21	16:20:07	2.14939	1.34807	-1.93145e1	5.14736e1	9.90542e1	6.1810016e-4	1.2235224e-2	1.2152802e1	1.4676155e-1	
2025-08-21	16:20:08	1.78892	1.34773	-1.93172e1	5.14736e1	9.90555e1	5.1468610e-4	1.2232601e-2	1.2172106e1	1.4687491e-1	
2025-08-21	16:20:08	1.82376	1.34706	-1.93232e1	5.14736e1	9.90542e1	5.2469968e-4	1.2226939e-2	1.2156161e1	1.4676155e-1	
2025-08-21	16:20:09	2.28381	1.34568	-1.93351e1	5.14769e1	9.90547e1	6.5666437e-4	1.2215435e-2	1.2157000e1	1.4658956e-1	
2025-08-21	16:20:09	2.25379	1.34689	-1.93248e1	5.14769e1	9.90530e1	6.4802169e-4	1.2225210e-2	1.2159518e1	1.4681964e-1	
2025-08-21	16:20:10	2.37324	1.35286	-1.92732e1	5.14703e1	9.90534e1	6.8229436e-4	1.2274801e-2	1.2162874e1	1.4664770e-1	
2025-08-21	16:20:10	2.16507	1.34882	-1.93079e1	5.14670e1	9.90555e1	6.2263011e-4	1.2241780e-2	1.2167910e1	1.4664623e-1	
2025-08-21	16:20:11	1.72267	1.34588	-1.93333e1	5.14670e1	9.90552e1	4.9567222e-4	1.2217521e-2	1.2163714e1	1.4676082e-1	
2025-08-21	16:20:11	1.96681	1.35061	-1.92923e1	5.14670e1	9.90557e1	5.6576728e-4	1.2256622e-2	1.2154481e1	1.4670326e-1	
2025-08-21	16:20:12	2.04891	1.35263	-1.92748e1	5.14703e1	9.90567e1	5.8931112e-4	1.2273311e-2	1.2159518e1	1.4675970e-1	
2025-08-21	16:20:12	1.76712	1.35106	-1.92886e1	5.14703e1	9.90547e1	5.0842761e-4	1.2260079e-2	1.2160357e1	1.4681834e-1	
2025-08-21	16:20:13	1.95633	1.34593	-1.93330e1	5.14736e1	9.90534e1	5.6272745e-4	1.2217521e-2	1.2154481e1	1.4676212e-1	
2025-08-21	16:20:13	2.08223	1.34453	-1.93449e1	5.14736e1	9.90557e1	5.9884786e-4	1.2206196e-2	1.2150285e1	1.4670326e-1	
2025-08-21	16:20:14	2.09154	1.35462	-1.92578e1	5.14769e1	9.90550e1	6.0153007e-4	1.2289285e-2	1.2152802e1	1.4681816e-1	
2025-08-21	16:20:14	1.95598	1.35313	-1.92708e1	5.14769e1	9.90544e1	5.6260824e-4	1.2276887e-2	1.2151124e1	1.4670419e-1	
2025-08-21	16:20:15	1.95241	1.34758	-1.93188e1	5.14703e1	9.90530e1	5.6159496e-4	1.2231171e-2	1.2158678e1	1.4670531e-1	
2025-08-21	16:20:15	2.13590	1.35021	-1.92960e1	5.14736e1	9.90542e1	6.1422586e-4	1.2252867e-2	1.2156161e1	1.4664715e-1	
2025-08-21	16:20:16	1.96735	1.34952	-1.93019e1	5.14736e1	9.90547e1	5.6588649e-4	1.2247264e-2	1.2159518e1	1.4676117e-1	
2025-08-21	16:20:16	1.73985	1.34968	-1.93003e1	5.14736e1	9.90559e1	5.0061941e-4	1.2248754e-2	1.2169588e1	1.4670307e-1	
2025-08-21	16:20:17	1.98309	1.35178	-1.92824e1	5.14670e1	9.90542e1	5.7041645e-4	1.2266099e-2	1.2151124e1	1.4670437e-1	
2025-08-21	16:20:17	1.98402	1.35168	-1.92830e1	5.14670e1	9.90567e1	5.7071447e-4	1.2265563e-2	1.2159518e1	1.4670252e-1	
2025-08-21	16:20:18	1.78843	1.35362	-1.92662e1	5.14736e1	9.90575e1	5.1456689e-4	1.2281417e-2	1.2157839e1	1.4675915e-1	
2025-08-21	16:20:18	1.76627	1.34957	-1.93013e1	5.14736e1	9.90555e1	5.0818920e-4	1.2247800e-2	1.2151963e1	1.4670345e-1	
